track_title,track_n,lyric,line,section,album_name
Hey Stephen (Taylor's Version),4,Mmm I can't help myself,13,2,Fearless
Hey Stephen (Taylor's Version),4,"Hey Stephen, I've been holding back this feeling",14,3,Fearless
Hey Stephen (Taylor's Version),4,So I've got some things to say to you,15,3,Fearless
Hey Stephen (Taylor's Version),4,"I've seen it all, so I thought",16,3,Fearless
Hey Stephen (Taylor's Version),4,But I've never seen nobody shine the way you do,17,3,Fearless
Hey Stephen (Taylor's Version),4,"The way you walk, way you talk, way you say my name",18,3,Fearless
Hey Stephen (Taylor's Version),4,"It's beautiful, wonderful, don't you ever change",19,3,Fearless
Hey Stephen (Taylor's Version),4,"Hey Stephen, why are people always leaving",20,3,Fearless
Hey Stephen (Taylor's Version),4,I think you and I should stay the same,21,3,Fearless
Hey Stephen (Taylor's Version),4,Cause I can't help it if you look like an angel,22,4,Fearless
Hey Stephen (Taylor's Version),4,"Can't help it if I wanna kiss you in the rain, so",23,4,Fearless
Hey Stephen (Taylor's Version),4,Come feel this magic I've been feeling since I met you,24,4,Fearless
Hey Stephen (Taylor's Version),4,Can't help it if there's no one else,25,4,Fearless
Hey Stephen (Taylor's Version),4,Mmm I can't help myself,26,4,Fearless
Hey Stephen (Taylor's Version),4,"They're dimming the street lights, you're perfect for me",27,5,Fearless
Hey Stephen (Taylor's Version),4,Why aren't you here tonight?,28,5,Fearless
Hey Stephen (Taylor's Version),4,I'm waiting alone now so come on and come out,29,5,Fearless
Hey Stephen (Taylor's Version),4,"And pull me near and shine, shine, shine",30,5,Fearless
Hey Stephen (Taylor's Version),4,"Hey Stephen, I could give you fifty reasons",31,6,Fearless
Hey Stephen (Taylor's Version),4,Why I should be the one you choose,32,6,Fearless
Hey Stephen (Taylor's Version),4,"All those other girls, well they're beautiful",33,6,Fearless
Hey Stephen (Taylor's Version),4,But would they write a song for you?,34,6,Fearless
Hey Stephen (Taylor's Version),4,Cause I can't help it if you look like an angel,35,7,Fearless
Hey Stephen (Taylor's Version),4,"Can't help it if I wanna kiss you in the rain, so",36,7,Fearless
Hey Stephen (Taylor's Version),4,Come feel this magic I've been feeling since I met you,37,7,Fearless
Hey Stephen (Taylor's Version),4,Can't help it if there's no one else,38,7,Fearless
Hey Stephen (Taylor's Version),4,I can't help myself if you look like an angel,39,8,Fearless
Hey Stephen (Taylor's Version),4,"Can't help it if I wanna kiss you in the rain, so",40,8,Fearless
Hey Stephen (Taylor's Version),4,Come feel this magic I've been feeling since I met you,41,8,Fearless
Hey Stephen (Taylor's Version),4,Can't help it if there's no one else,42,8,Fearless
Hey Stephen (Taylor's Version),4,Mmm I can't help myself,43,8,Fearless
Hey Stephen (Taylor's Version),4,myself,44,8,Fearless
Hey Stephen (Taylor's Version),4,Mm,45,8,Fearless
Hey Stephen (Taylor's Version),4,I can't help myself,46,8,Fearless
Hey Stephen (Taylor's Version),4,I can't help myself,47,8,Fearless
Hey Stephen (Taylor's Version),4,"Oh, Oh,",48,8,Fearless
Hey Stephen (Taylor's Version),4,Mm,49,8,Fearless
Hey Stephen (Taylor's Version),4,Mm,50,8,Fearless
White Horse (Taylor's Version),5,Say you're sorry,1,1,Fearless
White Horse (Taylor's Version),5,That face of an angel,2,1,Fearless
White Horse (Taylor's Version),5,Comes out just when you need it to,3,1,Fearless
White Horse (Taylor's Version),5,As I paced back and forth all this time,4,1,Fearless
White Horse (Taylor's Version),5,'Cause I honestly believed in you,5,1,Fearless
White Horse (Taylor's Version),5,Holding on,6,1,Fearless
White Horse (Taylor's Version),5,The days drag on,7,1,Fearless
White Horse (Taylor's Version),5,"Stupid girl,",8,1,Fearless
White Horse (Taylor's Version),5,"I should have known, I should have known",9,1,Fearless
White Horse (Taylor's Version),5,"That I'm not a princess, this ain't a fairy tale",10,2,Fearless
White Horse (Taylor's Version),5,"I'm not the one you'll sweep off her feet,",11,2,Fearless
White Horse (Taylor's Version),5,Lead her up the stairwell,12,2,Fearless
White Horse (Taylor's Version),5,"This ain't Hollywood, this is a small town,",13,2,Fearless
White Horse (Taylor's Version),5,I was a dreamer before you went and let me down,14,2,Fearless
White Horse (Taylor's Version),5,Now it's too late for you,15,2,Fearless
White Horse (Taylor's Version),5,"And your white horse, to come around",16,2,Fearless
White Horse (Taylor's Version),5,"Maybe I was naive,",17,3,Fearless
White Horse (Taylor's Version),5,Got lost in your eyes,18,3,Fearless
White Horse (Taylor's Version),5,And never really had a chance,19,3,Fearless
White Horse (Taylor's Version),5,My mistake I didn't know to be in love,20,3,Fearless
White Horse (Taylor's Version),5,You had to fight to have the upper hand,21,3,Fearless
White Horse (Taylor's Version),5,I had so many dreams,22,3,Fearless
White Horse (Taylor's Version),5,About you and me,23,3,Fearless
White Horse (Taylor's Version),5,Happy endings,24,3,Fearless
White Horse (Taylor's Version),5,Now I know,25,3,Fearless
White Horse (Taylor's Version),5,"I'm not a princess, this ain't a fairy tale",26,4,Fearless
White Horse (Taylor's Version),5,"I'm not the one you'll sweep off her feet,",27,4,Fearless
White Horse (Taylor's Version),5,Lead her up the stairwell,28,4,Fearless
White Horse (Taylor's Version),5,"This ain't Hollywood, this is a small town,",29,4,Fearless
White Horse (Taylor's Version),5,I was a dreamer before you went and let me down,30,4,Fearless
White Horse (Taylor's Version),5,Now it's too late for you,31,4,Fearless
White Horse (Taylor's Version),5,"And your white horse, to come around",32,4,Fearless
White Horse (Taylor's Version),5,"And there you are on your knees,",33,5,Fearless
White Horse (Taylor's Version),5,"Begging for forgiveness, begging for me",34,5,Fearless
White Horse (Taylor's Version),5,Just like I always wanted but I'm so sorry,35,5,Fearless
White Horse (Taylor's Version),5,"'Cause I'm not your princess, this ain't a fairytale",36,6,Fearless
White Horse (Taylor's Version),5,I'm gonna find someone someday who might actually treat me well,37,6,Fearless
White Horse (Taylor's Version),5,"This is a big world, that was a small town",38,6,Fearless
White Horse (Taylor's Version),5,There in my rear view mirror disappearing now,39,6,Fearless
White Horse (Taylor's Version),5,And its too late for you and your white horse,40,6,Fearless
White Horse (Taylor's Version),5,"Now its too late for you and your white horse, to catch me now",41,6,Fearless
White Horse (Taylor's Version),5,"Oh, whoa, whoa, whoa",42,7,Fearless
White Horse (Taylor's Version),5,Try and catch me now,43,7,Fearless
White Horse (Taylor's Version),5,"Oh, it's too late",44,7,Fearless
White Horse (Taylor's Version),5,To catch me now,45,7,Fearless
You Belong with Me (Taylor's Version),6,"You're on the phone with your girlfriend, she's upset",1,1,Fearless
You Belong with Me (Taylor's Version),6,She's goin' off about somethin' that you said,2,1,Fearless
You Belong with Me (Taylor's Version),6,'Cause she doesn't get your humor like I do,3,1,Fearless
You Belong with Me (Taylor's Version),6,"I'm in the room, it's a typical Tuesday night",4,1,Fearless
You Belong with Me (Taylor's Version),6,I'm listenin' to the kind of music she doesn't like,5,1,Fearless
You Belong with Me (Taylor's Version),6,And she'll never know your story like I do,6,1,Fearless
You Belong with Me (Taylor's Version),6,"But she wears short skirts, I wear T-shirts",7,2,Fearless
You Belong with Me (Taylor's Version),6,She's cheer captain and I'm on the bleachers,8,2,Fearless
You Belong with Me (Taylor's Version),6,Dreamin' 'bout the day when you wake up and find,9,2,Fearless
You Belong with Me (Taylor's Version),6,That what you're looking for has been here the whole time,10,2,Fearless
You Belong with Me (Taylor's Version),6,If you could see that I'm the one who understands you,11,3,Fearless
You Belong with Me (Taylor's Version),6,"Been here all along, so why can't you see",12,3,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,13,3,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,14,3,Fearless
You Belong with Me (Taylor's Version),6,Walkin' the streets with you and your worn-out jeans,15,4,Fearless
You Belong with Me (Taylor's Version),6,I can't help thinkin' this is how it ought to be,16,4,Fearless
You Belong with Me (Taylor's Version),6,"Laughin' on a park bench, thinkin' to myself",17,4,Fearless
You Belong with Me (Taylor's Version),6,"""Hey, isn't this easy?""",18,4,Fearless
You Belong with Me (Taylor's Version),6,And you've got a smile that could light up this whole town,19,4,Fearless
You Belong with Me (Taylor's Version),6,I haven't seen it in a while since she brought you down,20,4,Fearless
You Belong with Me (Taylor's Version),6,"You say you're fine, I know you better than that",21,4,Fearless
You Belong with Me (Taylor's Version),6,"Hey, what you doin' with a girl like that?",22,4,Fearless
You Belong with Me (Taylor's Version),6,"She wears high heels, I wear sneakers",23,5,Fearless
You Belong with Me (Taylor's Version),6,She's cheer captain and I'm on the bleachers,24,5,Fearless
You Belong with Me (Taylor's Version),6,Dreamin' 'bout the day when you wake up and find,25,5,Fearless
You Belong with Me (Taylor's Version),6,That what you're looking for has been here the whole time,26,5,Fearless
You Belong with Me (Taylor's Version),6,If you could see that I'm the one who understands you,27,6,Fearless
You Belong with Me (Taylor's Version),6,"Been here all along, so why can't you see",28,6,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,29,6,Fearless
You Belong with Me (Taylor's Version),6,Standin' by and waitin' at your back door,30,6,Fearless
You Belong with Me (Taylor's Version),6,"All this time, how could you not know, baby",31,6,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,32,6,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,33,6,Fearless
You Belong with Me (Taylor's Version),6,"Oh, I remember you drivin' to my house",34,7,Fearless
You Belong with Me (Taylor's Version),6,In the middle of the night,35,7,Fearless
You Belong with Me (Taylor's Version),6,I'm the one who makes you laugh,36,7,Fearless
You Belong with Me (Taylor's Version),6,When you know you're 'bout to cry,37,7,Fearless
You Belong with Me (Taylor's Version),6,And I know your favorite songs,38,7,Fearless
You Belong with Me (Taylor's Version),6,And you tell me 'bout your dreams,39,7,Fearless
You Belong with Me (Taylor's Version),6,Think I know where you belong,40,7,Fearless
You Belong with Me (Taylor's Version),6,Think I know it's with me,41,7,Fearless
You Belong with Me (Taylor's Version),6,Can't you see that I'm the one who understands you?,42,8,Fearless
You Belong with Me (Taylor's Version),6,"Been here all along, so why can't you see",43,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,44,8,Fearless
You Belong with Me (Taylor's Version),6,Standin' by and waitin' at your back door,45,8,Fearless
You Belong with Me (Taylor's Version),6,"All this time, how could you not know, baby",46,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,47,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,48,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,49,8,Fearless
You Belong with Me (Taylor's Version),6,Have you ever thought just maybe,50,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,51,8,Fearless
You Belong with Me (Taylor's Version),6,You belong with me,52,8,Fearless
Breathe (Taylor's Version),7,"I see your face in my mind as I drive away,",1,1,Fearless
Breathe (Taylor's Version),7,'Cause none of us thought it was gonna end that way,2,1,Fearless
Breathe (Taylor's Version),7,"People are people,",3,1,Fearless
Breathe (Taylor's Version),7,And sometimes we change our minds,4,1,Fearless
Breathe (Taylor's Version),7,But it's killing me to see you go after all this time,5,1,Fearless
Breathe (Taylor's Version),7,"Music starts playin' like the end of a sad movie,",6,2,Fearless
Breathe (Taylor's Version),7,It's the kinda ending you don't really wanna see,7,2,Fearless
Breathe (Taylor's Version),7,"'Cause it's tragedy and it'll only bring you down,",8,2,Fearless
Breathe (Taylor's Version),7,Now I don't know what to be without you around,9,2,Fearless
Breathe (Taylor's Version),7,"And we know it's never simple,",10,3,Fearless
Breathe (Taylor's Version),7,Never easy,11,3,Fearless
Breathe (Taylor's Version),7,"Never a clean break, no one here to save me",12,3,Fearless
Breathe (Taylor's Version),7,"You're the only thing I know like the back of my hand,",13,3,Fearless
Breathe (Taylor's Version),7,"And I can't,",14,4,Fearless
Breathe (Taylor's Version),7,"Breathe,",15,4,Fearless
Breathe (Taylor's Version),7,"Without you,",16,4,Fearless
Breathe (Taylor's Version),7,"But I have to,",17,4,Fearless
Breathe (Taylor's Version),7,"Breathe,",18,4,Fearless
Breathe (Taylor's Version),7,"Without you,",19,4,Fearless
Breathe (Taylor's Version),7,But I have to,20,4,Fearless
Breathe (Taylor's Version),7,"Never wanted this, never wanna see you hurt",21,5,Fearless
Breathe (Taylor's Version),7,Every little bump in the road I tried to swerve,22,5,Fearless
Breathe (Taylor's Version),7,"People are people,",23,5,Fearless
Breathe (Taylor's Version),7,"And sometimes it doesn't work out,",24,5,Fearless
Breathe (Taylor's Version),7,Nothing we say is gonna save us from the fall out,25,5,Fearless
Breathe (Taylor's Version),7,"And we know it's never simple,",26,6,Fearless
Breathe (Taylor's Version),7,Never easy,27,6,Fearless
Breathe (Taylor's Version),7,"Never a clean break, no one here to save me",28,6,Fearless
Breathe (Taylor's Version),7,"You're the only thing I know like the back of my hand,",29,6,Fearless
Breathe (Taylor's Version),7,"And I can't,",30,7,Fearless
Breathe (Taylor's Version),7,"Breathe,",31,7,Fearless
Breathe (Taylor's Version),7,"Without you,",32,7,Fearless
Breathe (Taylor's Version),7,"But I have to,",33,7,Fearless
Breathe (Taylor's Version),7,"Breathe,",34,7,Fearless
Breathe (Taylor's Version),7,"Without you,",35,7,Fearless
Breathe (Taylor's Version),7,But I have to,36,7,Fearless
Breathe (Taylor's Version),7,It's two am,37,8,Fearless
Breathe (Taylor's Version),7,Feelin' like I just lost a friend,38,8,Fearless
Breathe (Taylor's Version),7,"Hope you know it's not easy,",39,8,Fearless
Breathe (Taylor's Version),7,Easy for me,40,8,Fearless
Breathe (Taylor's Version),7,It's two am,41,9,Fearless
Breathe (Taylor's Version),7,Feelin' like I just lost a friend,42,9,Fearless
Breathe (Taylor's Version),7,"Hope you know this ain't easy,",43,9,Fearless
Breathe (Taylor's Version),7,Easy for me,44,9,Fearless
Breathe (Taylor's Version),7,"And we know it's never simple,",45,10,Fearless
Breathe (Taylor's Version),7,Never easy,46,10,Fearless
Breathe (Taylor's Version),7,"Never a clean break, no one here to save me",47,10,Fearless
Breathe (Taylor's Version),7,"I can't,",48,11,Fearless
Breathe (Taylor's Version),7,"Breathe,",49,11,Fearless
Breathe (Taylor's Version),7,"Without you,",50,11,Fearless
Breathe (Taylor's Version),7,"But I have to,",51,11,Fearless
Breathe (Taylor's Version),7,"Breathe,",52,11,Fearless
Breathe (Taylor's Version),7,"Without you,",53,11,Fearless
Breathe (Taylor's Version),7,But I have to,54,11,Fearless
Breathe (Taylor's Version),7,"Breathe,",55,12,Fearless
Breathe (Taylor's Version),7,"Without you,",56,12,Fearless
